date,year,month,quarter,brand,therapy_area,region,territory,rep_id,units_sold,revenue_usd,market_share_pct
2022-04-01,2022,4,Q2,BrandD,Respiratory,North,N-102,REP_N-102,3844,355611.29,27.78
2022-05-01,2022,5,Q2,BrandD,Respiratory,North,N-102,REP_N-102,4098,369509.6,12.9
2022-06-01,2022,6,Q2,BrandD,Respiratory,North,N-102,REP_N-102,4532,416576.82,19.26
2022-07-01,2022,7,Q3,BrandD,Respiratory,North,N-102,REP_N-102,3914,349988.63,27.22
2022-08-01,2022,8,Q3,BrandD,Respiratory,North,N-102,REP_N-102,3996,353445.37,12.32
2022-09-01,2022,9,Q3,BrandD,Respiratory,North,N-102,REP_N-102,3613,328918.07,10.64
2022-10-01,2022,10,Q4,BrandD,Respiratory,North,N-102,REP_N-102,3501,320386.17,29.21
2022-11-01,2022,11,Q4,BrandD,Respiratory,North,N-102,REP_N-102,3474,316169.14,16.23
2022-12-01,2022,12,Q4,BrandD,Respiratory,North,N-102,REP_N-102,3612,323517.17,24.41
2023-01-01,2023,1,Q1,BrandD,Respiratory,North,N-102,REP_N-102,3726,339088.52,8.61
2023-02-01,2023,2,Q1,BrandD,Respiratory,North,N-102,REP_N-102,4122,380188.04,24.56
2023-03-01,2023,3,Q1,BrandD,Respiratory,North,N-102,REP_N-102,3885,356089.02,15.59
2023-04-01,2023,4,Q2,BrandD,Respiratory,North,N-102,REP_N-102,4561,419952.38,9.34
2023-05-01,2023,5,Q2,BrandD,Respiratory,North,N-102,REP_N-102,4800,434449.21,22.64
2023-06-01,2023,6,Q2,BrandD,Respiratory,North,N-102,REP_N-102,4490,421564.48,13.78
2023-07-01,2023,7,Q3,BrandD,Respiratory,North,N-102,REP_N-102,4343,389053.49,17.28
2023-08-01,2023,8,Q3,BrandD,Respiratory,North,N-102,REP_N-102,4629,428804.4,9.93
2023-09-01,2023,9,Q3,BrandD,Respiratory,North,N-102,REP_N-102,4375,410848.83,11.53
2023-10-01,2023,10,Q4,BrandD,Respiratory,North,N-102,REP_N-102,4400,407537.43,15.15
2023-11-01,2023,11,Q4,BrandD,Respiratory,North,N-102,REP_N-102,4815,439937.81,10.15
2023-12-01,2023,12,Q4,BrandD,Respiratory,North,N-102,REP_N-102,4232,384140.58,29.86
2021-01-01,2021,1,Q1,BrandD,Respiratory,North,N-103,REP_N-103,2995,253639.52,29.54
2021-02-01,2021,2,Q1,BrandD,Respiratory,North,N-103,REP_N-103,3067,267196.2,10.87
2021-03-01,2021,3,Q1,BrandD,Respiratory,North,N-103,REP_N-103,3186,270946.06,15.87
2021-04-01,2021,4,Q2,BrandD,Respiratory,North,N-103,REP_N-103,3241,273166.45,27.58
2021-05-01,2021,5,Q2,BrandD,Respiratory,North,N-103,REP_N-103,3712,312957.48,22.34
2021-06-01,2021,6,Q2,BrandD,Respiratory,North,N-103,REP_N-103,4234,374974.62,17.45
2021-07-01,2021,7,Q3,BrandD,Respiratory,North,N-103,REP_N-103,3737,313869.55,19.36
2021-08-01,2021,8,Q3,BrandD,Respiratory,North,N-103,REP_N-103,3955,345893.34,28.51
2021-09-01,2021,9,Q3,BrandD,Respiratory,North,N-103,REP_N-103,3087,257205.09,16.16
2021-10-01,2021,10,Q4,BrandD,Respiratory,North,N-103,REP_N-103,3473,298979.43,28.87
2021-11-01,2021,11,Q4,BrandD,Respiratory,North,N-103,REP_N-103,3025,259428.3,10.12
2021-12-01,2021,12,Q4,BrandD,Respiratory,North,N-103,REP_N-103,2907,255871.86,26.64
2022-01-01,2022,1,Q1,BrandD,Respiratory,North,N-103,REP_N-103,3200,269244.95,28.34
2022-02-01,2022,2,Q1,BrandD,Respiratory,North,N-103,REP_N-103,3956,330990.58,12.36
2022-03-01,2022,3,Q1,BrandD,Respiratory,North,N-103,REP_N-103,4082,347199.43,18.33
2022-04-01,2022,4,Q2,BrandD,Respiratory,North,N-103,REP_N-103,4038,355721.61,11.97
2022-05-01,2022,5,Q2,BrandD,Respiratory,North,N-103,REP_N-103,3538,296297.91,24.96
2022-06-01,2022,6,Q2,BrandD,Respiratory,North,N-103,REP_N-103,4113,332500.53,20.85
2022-07-01,2022,7,Q3,BrandD,Respiratory,North,N-103,REP_N-103,4300,367034.13,23.25
2022-08-01,2022,8,Q3,BrandD,Respiratory,North,N-103,REP_N-103,4177,362872.26,12.72
2022-09-01,2022,9,Q3,BrandD,Respiratory,North,N-103,REP_N-103,3330,278142.34,13.08
2022-10-01,2022,10,Q4,BrandD,Respiratory,North,N-103,REP_N-103,3560,308654.39,9.0
2022-11-01,2022,11,Q4,BrandD,Respiratory,North,N-103,REP_N-103,3766,314417.83,15.73
2022-12-01,2022,12,Q4,BrandD,Respiratory,North,N-103,REP_N-103,3962,336789.69,21.43
2023-01-01,2023,1,Q1,BrandD,Respiratory,North,N-103,REP_N-103,3097,268009.0,28.59
2023-02-01,2023,2,Q1,BrandD,Respiratory,North,N-103,REP_N-103,3959,329508.05,24.01
2023-03-01,2023,3,Q1,BrandD,Respiratory,North,N-103,REP_N-103,4279,366129.91,18.45
2023-04-01,2023,4,Q2,BrandD,Respiratory,North,N-103,REP_N-103,4772,416722.12,30.87
2023-05-01,2023,5,Q2,BrandD,Respiratory,North,N-103,REP_N-103,4886,420503.67,25.26
2023-06-01,2023,6,Q2,BrandD,Respiratory,North,N-103,REP_N-103,4933,414500.89,30.32
2023-07-01,2023,7,Q3,BrandD,Respiratory,North,N-103,REP_N-103,4345,381684.04,20.66
2023-08-01,2023,8,Q3,BrandD,Respiratory,North,N-103,REP_N-103,3805,328666.35,14.21
2023-09-01,2023,9,Q3,BrandD,Respiratory,North,N-103,REP_N-103,4298,352791.1,9.27
2023-10-01,2023,10,Q4,BrandD,Respiratory,North,N-103,REP_N-103,4704,407970.79,25.43
2023-11-01,2023,11,Q4,BrandD,Respiratory,North,N-103,REP_N-103,4748,400164.37,10.91
2023-12-01,2023,12,Q4,BrandD,Respiratory,North,N-103,REP_N-103,4475,383015.36,15.27
2021-01-01,2021,1,Q1,BrandD,Respiratory,South,S-201,REP_S-201,2869,135126.79,26.19
2021-02-01,2021,2,Q1,BrandD,Respiratory,South,S-201,REP_S-201,2724,125110.77,14.77
2021-03-01,2021,3,Q1,BrandD,Respiratory,South,S-201,REP_S-201,2313,103651.64,15.63
2021-04-01,2021,4,Q2,BrandD,Respiratory,South,S-201,REP_S-201,2799,127555.17,30.19
2021-05-01,2021,5,Q2,BrandD,Respiratory,South,S-201,REP_S-201,3194,145699.37,9.35
2021-06-01,2021,6,Q2,BrandD,Respiratory,South,S-201,REP_S-201,2496,114893.85,19.66
2021-07-01,2021,7,Q3,BrandD,Respiratory,South,S-201,REP_S-201,2908,128980.19,29.91
2021-08-01,2021,8,Q3,BrandD,Respiratory,South,S-201,REP_S-201,2872,132515.73,22.65
2021-09-01,2021,9,Q3,BrandD,Respiratory,South,S-201,REP_S-201,2445,105461.99,21.11
2021-10-01,2021,10,Q4,BrandD,Respiratory,South,S-201,REP_S-201,2772,124811.23,13.99
2021-11-01,2021,11,Q4,BrandD,Respiratory,South,S-201,REP_S-201,2890,130497.5,16.24
2021-12-01,2021,12,Q4,BrandD,Respiratory,South,S-201,REP_S-201,2980,137609.69,28.45
2022-01-01,2022,1,Q1,BrandD,Respiratory,South,S-201,REP_S-201,2622,119617.71,21.42
2022-02-01,2022,2,Q1,BrandD,Respiratory,South,S-201,REP_S-201,3426,151834.41,20.35
2022-03-01,2022,3,Q1,BrandD,Respiratory,South,S-201,REP_S-201,2398,107195.0,10.39
2022-04-01,2022,4,Q2,BrandD,Respiratory,South,S-201,REP_S-201,3191,146088.28,8.38
2022-05-01,2022,5,Q2,BrandD,Respiratory,South,S-201,REP_S-201,2803,127615.1,31.13
2022-06-01,2022,6,Q2,BrandD,Respiratory,South,S-201,REP_S-201,3303,148872.78,17.05
2022-07-01,2022,7,Q3,BrandD,Respiratory,South,S-201,REP_S-201,3122,140994.61,22.48
2022-08-01,2022,8,Q3,BrandD,Respiratory,South,S-201,REP_S-201,3365,155580.97,9.91
2022-09-01,2022,9,Q3,BrandD,Respiratory,South,S-201,REP_S-201,3089,139400.44,24.39
2022-10-01,2022,10,Q4,BrandD,Respiratory,South,S-201,REP_S-201,2803,127592.03,30.38
2022-11-01,2022,11,Q4,BrandD,Respiratory,South,S-201,REP_S-201,2761,131366.01,21.82
2022-12-01,2022,12,Q4,BrandD,Respiratory,South,S-201,REP_S-201,3472,153815.67,11.03
2023-01-01,2023,1,Q1,BrandD,Respiratory,South,S-201,REP_S-201,3141,137925.28,21.96
2023-02-01,2023,2,Q1,BrandD,Respiratory,South,S-201,REP_S-201,2663,123336.28,26.39
2023-03-01,2023,3,Q1,BrandD,Respiratory,South,S-201,REP_S-201,3470,156084.86,17.75
2023-04-01,2023,4,Q2,BrandD,Respiratory,South,S-201,REP_S-201,3409,154461.51,29.12
2023-05-01,2023,5,Q2,BrandD,Respiratory,South,S-201,REP_S-201,3601,161640.73,23.57
2023-06-01,2023,6,Q2,BrandD,Respiratory,South,S-201,REP_S-201,3939,178685.7,29.58
2023-07-01,2023,7,Q3,BrandD,Respiratory,South,S-201,REP_S-201,4054,190773.23,22.96
2023-08-01,2023,8,Q3,BrandD,Respiratory,South,S-201,REP_S-201,3317,153682.23,11.15
2023-09-01,2023,9,Q3,BrandD,Respiratory,South,S-201,REP_S-201,3478,161332.25,15.43
2023-10-01,2023,10,Q4,BrandD,Respiratory,South,S-201,REP_S-201,3211,142274.75,12.84
2023-11-01,2023,11,Q4,BrandD,Respiratory,South,S-201,REP_S-201,3479,154990.48,29.81
2023-12-01,2023,12,Q4,BrandD,Respiratory,South,S-201,REP_S-201,3223,138624.14,26.25
2021-01-01,2021,1,Q1,BrandD,Respiratory,South,S-202,REP_S-202,2094,201245.21,28.74
2021-02-01,2021,2,Q1,BrandD,Respiratory,South,S-202,REP_S-202,2680,248986.57,18.97
2021-03-01,2021,3,Q1,BrandD,Respiratory,South,S-202,REP_S-202,2713,259933.75,19.4
2021-04-01,2021,4,Q2,BrandD,Respiratory,South,S-202,REP_S-202,2542,237626.59,17.27
2021-05-01,2021,5,Q2,BrandD,Respiratory,South,S-202,REP_S-202,2433,225202.95,31.2
2021-06-01,2021,6,Q2,BrandD,Respiratory,South,S-202,REP_S-202,2847,261289.62,24.73
2021-07-01,2021,7,Q3,BrandD,Respiratory,South,S-202,REP_S-202,2772,257039.63,10.0
2021-08-01,2021,8,Q3,BrandD,Respiratory,South,S-202,REP_S-202,2869,276836.62,28.71
2021-09-01,2021,9,Q3,BrandD,Respiratory,South,S-202,REP_S-202,2671,245187.74,19.53
2021-10-01,2021,10,Q4,BrandD,Respiratory,South,S-202,REP_S-202,2196,214775.84,9.65
2021-11-01,2021,11,Q4,BrandD,Respiratory,South,S-202,REP_S-202,2535,233862.33,21.19
2021-12-01,2021,12,Q4,BrandD,Respiratory,South,S-202,REP_S-202,2552,243048.02,18.01
2022-01-01,2022,1,Q1,BrandD,Respiratory,South,S-202,REP_S-202,2836,265331.34,29.07
2022-02-01,2022,2,Q1,BrandD,Respiratory,South,S-202,REP_S-202,2620,244260.8,12.9
2022-03-01,2022,3,Q1,BrandD,Respiratory,South,S-202,REP_S-202,3388,309815.36,27.84
2022-04-01,2022,4,Q2,BrandD,Respiratory,South,S-202,REP_S-202,2560,239734.36,21.38
2022-05-01,2022,5,Q2,BrandD,Respiratory,South,S-202,REP_S-202,3590,329049.43,9.31
2022-06-01,2022,6,Q2,BrandD,Respiratory,South,S-202,REP_S-202,3210,291067.41,31.32
2022-07-01,2022,7,Q3,BrandD,Respiratory,South,S-202,REP_S-202,3530,332015.29,20.3
2022-08-01,2022,8,Q3,BrandD,Respiratory,South,S-202,REP_S-202,3241,300241.17,14.98
2022-09-01,2022,9,Q3,BrandD,Respiratory,South,S-202,REP_S-202,3445,334136.61,19.27
2022-10-01,2022,10,Q4,BrandD,Respiratory,South,S-202,REP_S-202,2923,279753.14,28.59
2022-11-01,2022,11,Q4,BrandD,Respiratory,South,S-202,REP_S-202,2671,259130.57,15.32
2022-12-01,2022,12,Q4,BrandD,Respiratory,South,S-202,REP_S-202,3336,308757.22,12.62
2023-01-01,2023,1,Q1,BrandD,Respiratory,South,S-202,REP_S-202,2990,281318.22,11.1
2023-02-01,2023,2,Q1,BrandD,Respiratory,South,S-202,REP_S-202,3207,285143.62,15.15
2023-03-01,2023,3,Q1,BrandD,Respiratory,South,S-202,REP_S-202,3673,342698.42,26.72
2023-04-01,2023,4,Q2,BrandD,Respiratory,South,S-202,REP_S-202,3147,295867.49,19.32
2023-05-01,2023,5,Q2,BrandD,Respiratory,South,S-202,REP_S-202,3792,356902.93,13.46
2023-06-01,2023,6,Q2,BrandD,Respiratory,South,S-202,REP_S-202,3473,325598.52,11.99
2023-07-01,2023,7,Q3,BrandD,Respiratory,South,S-202,REP_S-202,3621,340214.14,15.99
2023-08-01,2023,8,Q3,BrandD,Respiratory,South,S-202,REP_S-202,3619,321147.03,30.56
2023-09-01,2023,9,Q3,BrandD,Respiratory,South,S-202,REP_S-202,3016,284444.12,16.23
2023-10-01,2023,10,Q4,BrandD,Respiratory,South,S-202,REP_S-202,3140,297477.68,31.71
2023-11-01,2023,11,Q4,BrandD,Respiratory,South,S-202,REP_S-202,3703,356753.85,19.65
2023-12-01,2023,12,Q4,BrandD,Respiratory,South,S-202,REP_S-202,3554,335934.25,12.3
2021-01-01,2021,1,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2324,171068.73,21.71
2021-02-01,2021,2,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2663,198031.14,28.72
2021-03-01,2021,3,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2354,179547.95,11.35
2021-04-01,2021,4,Q2,BrandD,Respiratory,South,S-203,REP_S-203,2955,215224.73,21.66
2021-05-01,2021,5,Q2,BrandD,Respiratory,South,S-203,REP_S-203,2799,207181.78,28.83
2021-06-01,2021,6,Q2,BrandD,Respiratory,South,S-203,REP_S-203,2597,184099.97,21.99
2021-07-01,2021,7,Q3,BrandD,Respiratory,South,S-203,REP_S-203,2548,178422.37,25.23
2021-08-01,2021,8,Q3,BrandD,Respiratory,South,S-203,REP_S-203,3335,249408.76,16.93
2021-09-01,2021,9,Q3,BrandD,Respiratory,South,S-203,REP_S-203,2722,200160.96,10.22
2021-10-01,2021,10,Q4,BrandD,Respiratory,South,S-203,REP_S-203,2906,218752.4,18.99
2021-11-01,2021,11,Q4,BrandD,Respiratory,South,S-203,REP_S-203,2223,158994.79,17.47
2021-12-01,2021,12,Q4,BrandD,Respiratory,South,S-203,REP_S-203,3247,241276.12,28.81
2022-01-01,2022,1,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2898,221092.64,13.86
2022-02-01,2022,2,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2732,202605.18,31.2
2022-03-01,2022,3,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2862,211643.49,31.0
2022-04-01,2022,4,Q2,BrandD,Respiratory,South,S-203,REP_S-203,3297,242511.76,13.94
2022-05-01,2022,5,Q2,BrandD,Respiratory,South,S-203,REP_S-203,3407,242687.97,16.35
2022-06-01,2022,6,Q2,BrandD,Respiratory,South,S-203,REP_S-203,3330,251536.7,29.49
2022-07-01,2022,7,Q3,BrandD,Respiratory,South,S-203,REP_S-203,3279,238200.38,31.2
2022-08-01,2022,8,Q3,BrandD,Respiratory,South,S-203,REP_S-203,3380,251082.35,18.64
2022-09-01,2022,9,Q3,BrandD,Respiratory,South,S-203,REP_S-203,2634,187655.91,15.7
2022-10-01,2022,10,Q4,BrandD,Respiratory,South,S-203,REP_S-203,2927,210181.68,20.63
2022-11-01,2022,11,Q4,BrandD,Respiratory,South,S-203,REP_S-203,2525,191025.09,24.51
2022-12-01,2022,12,Q4,BrandD,Respiratory,South,S-203,REP_S-203,3119,227786.39,14.56
2023-01-01,2023,1,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2837,214704.88,25.68
2023-02-01,2023,2,Q1,BrandD,Respiratory,South,S-203,REP_S-203,2700,198254.6,9.24
2023-03-01,2023,3,Q1,BrandD,Respiratory,South,S-203,REP_S-203,3070,217458.95,9.18
2023-04-01,2023,4,Q2,BrandD,Respiratory,South,S-203,REP_S-203,3516,263189.47,17.27
2023-05-01,2023,5,Q2,BrandD,Respiratory,South,S-203,REP_S-203,3533,256760.96,16.48
2023-06-01,2023,6,Q2,BrandD,Respiratory,South,S-203,REP_S-203,3281,244665.37,15.58
2023-07-01,2023,7,Q3,BrandD,Respiratory,South,S-203,REP_S-203,3102,228244.47,19.78
2023-08-01,2023,8,Q3,BrandD,Respiratory,South,S-203,REP_S-203,3619,257936.97,15.7
2023-09-01,2023,9,Q3,BrandD,Respiratory,South,S-203,REP_S-203,3305,243857.28,12.61
2023-10-01,2023,10,Q4,BrandD,Respiratory,South,S-203,REP_S-203,3298,253197.42,15.43
2023-11-01,2023,11,Q4,BrandD,Respiratory,South,S-203,REP_S-203,3254,241667.45,31.4
2023-12-01,2023,12,Q4,BrandD,Respiratory,South,S-203,REP_S-203,3419,251153.23,17.87
2021-01-01,2021,1,Q1,BrandD,Respiratory,East,E-301,REP_E-301,3251,255959.5,26.43
2021-02-01,2021,2,Q1,BrandD,Respiratory,East,E-301,REP_E-301,2467,195123.74,10.74
2021-03-01,2021,3,Q1,BrandD,Respiratory,East,E-301,REP_E-301,3324,254717.48,23.45
2021-04-01,2021,4,Q2,BrandD,Respiratory,East,E-301,REP_E-301,3445,268391.63,28.02
2021-05-01,2021,5,Q2,BrandD,Respiratory,East,E-301,REP_E-301,3063,248173.56,21.86
2021-06-01,2021,6,Q2,BrandD,Respiratory,East,E-301,REP_E-301,3427,276107.75,23.51
2021-07-01,2021,7,Q3,BrandD,Respiratory,East,E-301,REP_E-301,3231,261223.32,19.0
2021-08-01,2021,8,Q3,BrandD,Respiratory,East,E-301,REP_E-301,3369,264219.53,20.69
2021-09-01,2021,9,Q3,BrandD,Respiratory,East,E-301,REP_E-301,3659,287679.91,8.83
2021-10-01,2021,10,Q4,BrandD,Respiratory,East,E-301,REP_E-301,3297,252298.44,23.34
2021-11-01,2021,11,Q4,BrandD,Respiratory,East,E-301,REP_E-301,3204,259014.29,9.95
2021-12-01,2021,12,Q4,BrandD,Respiratory,East,E-301,REP_E-301,2943,238684.25,18.44
2022-01-01,2022,1,Q1,BrandD,Respiratory,East,E-301,REP_E-301,2712,219894.8,15.02
2022-02-01,2022,2,Q1,BrandD,Respiratory,East,E-301,REP_E-301,3201,262186.82,21.09
2022-03-01,2022,3,Q1,BrandD,Respiratory,East,E-301,REP_E-301,3806,304600.66,11.2
2022-04-01,2022,4,Q2,BrandD,Respiratory,East,E-301,REP_E-301,3112,254663.84,24.6
2022-05-01,2022,5,Q2,BrandD,Respiratory,East,E-301,REP_E-301,3391,268036.57,27.08
2022-06-01,2022,6,Q2,BrandD,Respiratory,East,E-301,REP_E-301,3866,295969.58,11.92
2022-07-01,2022,7,Q3,BrandD,Respiratory,East,E-301,REP_E-301,3483,281175.24,10.5
2022-08-01,2022,8,Q3,BrandD,Respiratory,East,E-301,REP_E-301,3486,266673.85,11.49
2022-09-01,2022,9,Q3,BrandD,Respiratory,East,E-301,REP_E-301,3506,279189.33,29.05
2022-10-01,2022,10,Q4,BrandD,Respiratory,East,E-301,REP_E-301,3099,250641.05,20.68
2022-11-01,2022,11,Q4,BrandD,Respiratory,East,E-301,REP_E-301,3155,252010.02,19.21
2022-12-01,2022,12,Q4,BrandD,Respiratory,East,E-301,REP_E-301,3669,304445.63,10.56
2023-01-01,2023,1,Q1,BrandD,Respiratory,East,E-301,REP_E-301,3109,237034.29,23.59
2023-02-01,2023,2,Q1,BrandD,Respiratory,East,E-301,REP_E-301,3141,248862.05,28.83
2023-03-01,2023,3,Q1,BrandD,Respiratory,East,E-301,REP_E-301,3638,288818.72,27.88
2023-04-01,2023,4,Q2,BrandD,Respiratory,East,E-301,REP_E-301,4314,333162.93,23.03
2023-05-01,2023,5,Q2,BrandD,Respiratory,East,E-301,REP_E-301,4125,319813.2,9.81
2023-06-01,2023,6,Q2,BrandD,Respiratory,East,E-301,REP_E-301,4101,319961.25,10.7
2023-07-01,2023,7,Q3,BrandD,Respiratory,East,E-301,REP_E-301,4292,333129.24,9.18
2023-08-01,2023,8,Q3,BrandD,Respiratory,East,E-301,REP_E-301,3535,279937.73,14.18
2023-09-01,2023,9,Q3,BrandD,Respiratory,East,E-301,REP_E-301,4250,333219.85,11.26
2023-10-01,2023,10,Q4,BrandD,Respiratory,East,E-301,REP_E-301,4076,325535.09,14.24
2023-11-01,2023,11,Q4,BrandD,Respiratory,East,E-301,REP_E-301,3710,298256.23,17.24
2023-12-01,2023,12,Q4,BrandD,Respiratory,East,E-301,REP_E-301,4188,336234.15,30.63
2021-01-01,2021,1,Q1,BrandD,Respiratory,East,E-302,REP_E-302,3012,238885.85,8.64
2021-02-01,2021,2,Q1,BrandD,Respiratory,East,E-302,REP_E-302,2951,232941.03,25.65
2021-03-01,2021,3,Q1,BrandD,Respiratory,East,E-302,REP_E-302,2841,231064.43,23.02
2021-04-01,2021,4,Q2,BrandD,Respiratory,East,E-302,REP_E-302,3264,259168.98,21.94
2021-05-01,2021,5,Q2,BrandD,Respiratory,East,E-302,REP_E-302,3026,244899.21,25.8
2021-06-01,2021,6,Q2,BrandD,Respiratory,East,E-302,REP_E-302,3652,292109.58,24.21
2021-07-01,2021,7,Q3,BrandD,Respiratory,East,E-302,REP_E-302,2946,229460.91,12.94
2021-08-01,2021,8,Q3,BrandD,Respiratory,East,E-302,REP_E-302,3678,283806.22,16.46
2021-09-01,2021,9,Q3,BrandD,Respiratory,East,E-302,REP_E-302,3315,268953.52,11.03
2021-10-01,2021,10,Q4,BrandD,Respiratory,East,E-302,REP_E-302,3080,245965.78,11.12
2021-11-01,2021,11,Q4,BrandD,Respiratory,East,E-302,REP_E-302,3275,261583.08,24.23
2021-12-01,2021,12,Q4,BrandD,Respiratory,East,E-302,REP_E-302,3202,262212.29,28.61
2022-01-01,2022,1,Q1,BrandD,Respiratory,East,E-302,REP_E-302,3505,289728.92,31.11
2022-02-01,2022,2,Q1,BrandD,Respiratory,East,E-302,REP_E-302,3650,293189.42,23.08
2022-03-01,2022,3,Q1,BrandD,Respiratory,East,E-302,REP_E-302,3542,284124.86,12.42
2022-04-01,2022,4,Q2,BrandD,Respiratory,East,E-302,REP_E-302,3324,271152.0,10.54
2022-05-01,2022,5,Q2,BrandD,Respiratory,East,E-302,REP_E-302,3564,280038.55,27.51
2022-06-01,2022,6,Q2,BrandD,Respiratory,East,E-302,REP_E-302,3798,308118.75,21.89
2022-07-01,2022,7,Q3,BrandD,Respiratory,East,E-302,REP_E-302,4194,342471.93,22.84
2022-08-01,2022,8,Q3,BrandD,Respiratory,East,E-302,REP_E-302,3600,294713.66,26.76
2022-09-01,2022,9,Q3,BrandD,Respiratory,East,E-302,REP_E-302,3523,273517.39,24.88
2022-10-01,2022,10,Q4,BrandD,Respiratory,East,E-302,REP_E-302,4121,327769.02,28.03
2022-11-01,2022,11,Q4,BrandD,Respiratory,East,E-302,REP_E-302,3426,271844.32,9.35
2022-12-01,2022,12,Q4,BrandD,Respiratory,East,E-302,REP_E-302,3254,263337.97,25.94
2023-01-01,2023,1,Q1,BrandD,Respiratory,East,E-302,REP_E-302,3770,307415.88,28.42
2023-02-01,2023,2,Q1,BrandD,Respiratory,East,E-302,REP_E-302,3650,303620.82,14.87
2023-03-01,2023,3,Q1,BrandD,Respiratory,East,E-302,REP_E-302,3374,269807.26,23.37
2023-04-01,2023,4,Q2,BrandD,Respiratory,East,E-302,REP_E-302,4427,353993.44,15.54
2023-05-01,2023,5,Q2,BrandD,Respiratory,East,E-302,REP_E-302,3917,323635.1,30.99
2023-06-01,2023,6,Q2,BrandD,Respiratory,East,E-302,REP_E-302,4296,349029.31,8.8
2023-07-01,2023,7,Q3,BrandD,Respiratory,East,E-302,REP_E-302,4249,351875.76,21.92
2023-08-01,2023,8,Q3,BrandD,Respiratory,East,E-302,REP_E-302,4281,347756.35,12.0
2023-09-01,2023,9,Q3,BrandD,Respiratory,East,E-302,REP_E-302,3266,257677.6,25.09
2023-10-01,2023,10,Q4,BrandD,Respiratory,East,E-302,REP_E-302,3821,300379.06,12.22
2023-11-01,2023,11,Q4,BrandD,Respiratory,East,E-302,REP_E-302,4242,331978.59,13.65
2023-12-01,2023,12,Q4,BrandD,Respiratory,East,E-302,REP_E-302,4278,350092.45,19.86
2021-01-01,2021,1,Q1,BrandD,Respiratory,East,E-303,REP_E-303,2839,229562.61,13.64
2021-02-01,2021,2,Q1,BrandD,Respiratory,East,E-303,REP_E-303,2707,212328.9,23.65
2021-03-01,2021,3,Q1,BrandD,Respiratory,East,E-303,REP_E-303,3249,257969.26,17.72
2021-04-01,2021,4,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3168,253672.97,22.31
2021-05-01,2021,5,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3411,270506.82,10.58
2021-06-01,2021,6,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3075,238678.62,8.41
2021-07-01,2021,7,Q3,BrandD,Respiratory,East,E-303,REP_E-303,3191,254276.62,29.83
2021-08-01,2021,8,Q3,BrandD,Respiratory,East,E-303,REP_E-303,3177,248400.58,14.47
2021-09-01,2021,9,Q3,BrandD,Respiratory,East,E-303,REP_E-303,3470,275822.1,27.67
2021-10-01,2021,10,Q4,BrandD,Respiratory,East,E-303,REP_E-303,3599,286688.53,31.98
2021-11-01,2021,11,Q4,BrandD,Respiratory,East,E-303,REP_E-303,2842,216258.58,13.07
2021-12-01,2021,12,Q4,BrandD,Respiratory,East,E-303,REP_E-303,3358,265372.09,14.36
2022-01-01,2022,1,Q1,BrandD,Respiratory,East,E-303,REP_E-303,2519,195242.77,23.91
2022-02-01,2022,2,Q1,BrandD,Respiratory,East,E-303,REP_E-303,2912,227153.58,31.17
2022-03-01,2022,3,Q1,BrandD,Respiratory,East,E-303,REP_E-303,3137,244650.78,29.98
2022-04-01,2022,4,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3168,246870.67,20.07
2022-05-01,2022,5,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3213,257558.48,27.08
2022-06-01,2022,6,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3965,300012.08,11.26
2022-07-01,2022,7,Q3,BrandD,Respiratory,East,E-303,REP_E-303,3749,281592.57,31.46
2022-08-01,2022,8,Q3,BrandD,Respiratory,East,E-303,REP_E-303,3882,290308.33,31.14
2022-09-01,2022,9,Q3,BrandD,Respiratory,East,E-303,REP_E-303,3872,307647.57,11.93
2022-10-01,2022,10,Q4,BrandD,Respiratory,East,E-303,REP_E-303,3618,277094.33,15.19
2022-11-01,2022,11,Q4,BrandD,Respiratory,East,E-303,REP_E-303,3663,285701.9,10.4
2022-12-01,2022,12,Q4,BrandD,Respiratory,East,E-303,REP_E-303,3429,266133.47,14.52
2023-01-01,2023,1,Q1,BrandD,Respiratory,East,E-303,REP_E-303,3147,240468.56,27.58
2023-02-01,2023,2,Q1,BrandD,Respiratory,East,E-303,REP_E-303,4018,317887.22,17.08
2023-03-01,2023,3,Q1,BrandD,Respiratory,East,E-303,REP_E-303,3652,283368.65,10.12
2023-04-01,2023,4,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3707,287000.26,16.21
2023-05-01,2023,5,Q2,BrandD,Respiratory,East,E-303,REP_E-303,4132,322929.62,31.55
2023-06-01,2023,6,Q2,BrandD,Respiratory,East,E-303,REP_E-303,3928,309968.03,23.11
2023-07-01,2023,7,Q3,BrandD,Respiratory,East,E-303,REP_E-303,4114,313894.26,17.99
